辱骂,nag,46,0,0,2,1,0,34,9
恩慈,pos,45,1,9,8,14,0,7,6
溃败,nag,45,0,0,3,15,7,4,16
自相鱼肉,nag,45,0,9,6,23,4,2,1
遭殃,nag,45,3,0,2,0,3,28,9
爱怜,pos,45,5,3,1,15,1,7,13
受伤,nag,44,0,2,0,1,0,14,27
垂危,nag,44,0,0,0,0,0,7,37
死绝,nag,44,5,5,4,10,5,5,10
永逝,nag,44,6,16,11,5,0,3,3
葬身,nag,44,0,0,0,4,2,29,9
诟病,nag,44,2,3,6,6,2,4,21
宽洪,pos,43,0,0,0,5,4,20,14
拆散,nag,42,0,0,0,1,0,32,9
残废,nag,42,0,8,3,16,5,2,8
不关心,nag,42,0,4,5,12,1,9,11
侮弄,nag,41,0,4,6,14,0,9,8
喂养,pos,41,0,0,3,1,0,24,13
奚落,nag,41,0,0,0,0,0,18,23
怜惜,pos,41,0,2,1,4,0,10,24
毁容,nag,41,1,18,10,7,1,1,3
济急,pos,41,2,5,2,13,3,11,5
皮开肉绽,nag,41,0,0,0,0,0,37,4
劫持,nag,40,5,1,1,24,5,0,4
厌弃,nag,40,0,1,1,14,4,3,17
孝亲,pos,40,0,1,0,4,2,8,25
害命,nag,40,1,4,5,6,0,17,7
磨折,nag,40,0,0,1,1,0,12,26
饶恕,pos,40,0,0,0,0,0,28,12
亲和,pos,39,6,3,0,5,2,10,13
吊死问疾,pos,39,15,6,1,13,2,1,1
哀悯,pos,39,2,4,1,21,4,5,2
崩殂,nag,39,0,21,9,3,3,2,1
贤淑,pos,39,0,4,3,8,3,10,11
悲怆,nag,38,0,2,7,9,4,7,9
既往不咎,pos,38,3,2,2,19,2,5,5
败絮,nag,38,0,5,1,10,3,5,14
关格,nag,37,13,0,0,1,1,21,1
凄惶,nag,37,0,0,2,4,0,18,13
命危,nag,37,2,7,8,13,1,3,3
毁除,nag,37,0,5,11,14,5,2,0
热心,pos,37,3,2,0,1,1,11,19
打架,nag,37,0,0,0,0,0,2,35
颠连,nag,37,0,0,0,4,2,21,10
害死,nag,36,5,4,6,4,3,6,8
宽解,pos,36,1,1,1,8,4,10,11
慈福,pos,36,0,0,1,6,28,1,0
撒娇,pos,36,0,0,0,0,0,13,23
权益,pos,36,1,4,0,21,6,0,4
熬煎,nag,36,2,0,1,1,1,17,14
结仇,nag,36,0,8,3,10,1,6,8
贤惠,pos,36,3,0,0,7,8,5,13
